what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269289956728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269289958412
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269289960131
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269289960304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269289961617
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269290006388
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269290106117
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269290108441
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269290181964
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269290182729
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269290182970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269290183504
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269290206124
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269290216282
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1269290221768
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269290224080
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269290228801
